 Charge state equilibrium fractions.
 Energy [keV/u] ONeg      O         O+        O2+       O3+       O4+       O5+       O6+       O7+       O8+
   637.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   642.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   647.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   652.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   657.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   662.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   667.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   672.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   677.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   682.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   687.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   692.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   697.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   702.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   707.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   712.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   717.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   722.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   727.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   732.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   737.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   742.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   747.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   752.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   757.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   762.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   767.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   772.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   777.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   782.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   787.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   792.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   797.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   802.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   807.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   812.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   817.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   822.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   827.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   832.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   837.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   842.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   847.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   852.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   857.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   862.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   867.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   872.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   877.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   882.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   887.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   892.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   897.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   902.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   907.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   912.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   917.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   922.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   927.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   932.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   937.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   942.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   947.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   952.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   957.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   962.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   967.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   972.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   977.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   982.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   987.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   992.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   997.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1002.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1007.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1012.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1017.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1022.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1027.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1032.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1037.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1042.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1047.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1052.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1057.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1062.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1067.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1072.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1077.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1082.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1087.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1092.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1097.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1102.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1107.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1112.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1117.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1122.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1127.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1132.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1137.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1142.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1147.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1152.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1157.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1162.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1167.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1172.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1177.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1182.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1187.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1192.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1197.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1202.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1207.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1212.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1217.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1222.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1227.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1232.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1237.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1242.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1247.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1252.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1257.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1262.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1267.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1272.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1277.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1282.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1287.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1292.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1297.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1302.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1307.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1312.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1317.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1322.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1327.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1332.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1337.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1342.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1347.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1352.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1357.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1362.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1367.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1372.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1377.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1382.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1387.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1392.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1397.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1402.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1407.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1412.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1417.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1422.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1427.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1432.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1437.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1442.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1447.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1452.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1457.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1462.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1467.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1472.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1477.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1482.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1487.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1492.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1497.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1502.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
  1507.50            NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
