 E              SP        Sig       dE     dN        SP1           Ions
    56.50       4.50E-17  1.41E-15    71.22  8.87E+14  1.00E-13     7081279
    57.50       3.98E-17  1.41E-15    71.91  8.78E+14  1.02E-13     7013252
    58.50       4.19E-17  1.43E-15    72.55  8.69E+14  1.03E-13     6951307
    59.50       3.53E-17  1.44E-15    73.25  8.61E+14  1.05E-13     6884529
    60.50       3.87E-17  1.45E-15    73.88  8.53E+14  1.07E-13     6826605
    61.50       5.36E-17  1.46E-15    74.51  8.44E+14  1.09E-13     6769243
    62.50       5.41E-17  1.47E-15    75.14  8.37E+14  1.10E-13     6711823
    63.50       6.05E-17  1.48E-15    75.86  8.29E+14  1.12E-13     6648387
    64.50       5.00E-17  1.49E-15    76.65  8.21E+14  1.14E-13     6579905
    65.50       5.10E-17  1.50E-15    77.45  8.13E+14  1.16E-13     6511985
    66.50       6.27E-17  1.51E-15    78.23  8.06E+14  1.18E-13     6446300
    67.50       7.15E-17  1.52E-15    79.07  7.98E+14  1.20E-13     6378501
    68.50       8.78E-17  1.53E-15    79.78  7.92E+14  1.22E-13     6321233
    69.50       5.78E-17  1.55E-15    80.63  7.83E+14  1.25E-13     6254882
    70.50       6.37E-17  1.56E-15    81.37  7.77E+14  1.27E-13     6198293
    71.50       5.86E-17  1.57E-15    82.16  7.70E+14  1.29E-13     6138392
    72.50       8.76E-17  1.58E-15    82.88  7.63E+14  1.31E-13     6084943
    73.50       6.04E-17  1.59E-15    83.64  7.56E+14  1.33E-13     6030253
    74.50       7.45E-17  1.60E-15    84.42  7.50E+14  1.35E-13     5973737
    75.50       7.47E-17  1.61E-15    84.90  7.43E+14  1.37E-13     5941080
    76.50       6.01E-17  1.63E-15    85.22  7.36E+14  1.39E-13     5917723
    77.50       6.18E-17  1.64E-15    85.48  7.29E+14  1.40E-13     5900004
    78.50       5.93E-17  1.65E-15    85.69  7.24E+14  1.41E-13     5885630
    79.50       7.06E-17  1.66E-15    85.95  7.18E+14  1.43E-13     5867757
    80.50       7.11E-17  1.67E-15    86.06  7.12E+14  1.44E-13     5860138
    81.50       6.62E-17  1.69E-15    86.33  7.06E+14  1.46E-13     5842260
    82.50       6.56E-17  1.70E-15    86.54  7.00E+14  1.47E-13     5827845
    83.50       7.82E-17  1.71E-15    86.65  6.94E+14  1.48E-13     5820374
    84.50       6.96E-17  1.73E-15    86.80  6.88E+14  1.50E-13     5810311
    85.50       1.37E-16  1.74E-15    86.86  6.82E+14  1.51E-13     5806655
    86.50       7.11E-17  1.75E-15    86.93  6.75E+14  1.53E-13     5801802
    87.50       7.55E-17  1.77E-15    87.07  6.69E+14  1.54E-13     5792561
    88.50       9.82E-17  1.78E-15    87.23  6.63E+14  1.56E-13     5781468
    89.50       7.29E-17  1.80E-15    87.45  6.58E+14  1.57E-13     5767209
    90.50       7.47E-17  1.81E-15    87.67  6.52E+14  1.59E-13     5752973
    91.50       1.03E-16  1.83E-15    87.88  6.47E+14  1.61E-13     5738958
    92.50       7.16E-17  1.85E-15    88.04  6.40E+14  1.63E-13     5728635
    93.50       9.57E-17  1.86E-15    88.26  6.35E+14  1.64E-13     5713328
    94.50       8.91E-17  1.88E-15    88.41  6.29E+14  1.66E-13     5704986
    95.50       2.77E-16  1.90E-15    88.58  6.24E+14  1.68E-13     5693764
    96.50       8.07E-17  1.91E-15    88.73  6.18E+14  1.70E-13     5683833
    97.50       7.40E-17  1.93E-15    88.85  6.10E+14  1.72E-13     5676076
    98.50       8.02E-17  1.95E-15    89.09  6.06E+14  1.74E-13     5660521
    99.50       7.49E-17  1.97E-15    89.24  6.00E+14  1.76E-13     5651628
   100.50       1.03E-16  1.98E-15    89.32  5.95E+14  1.77E-13     5646570
   101.50       1.03E-16  2.00E-15    89.23  5.89E+14  1.79E-13     5652671
   102.50       1.05E-16  2.02E-15    89.17  5.83E+14  1.80E-13     5656118
   103.50       8.73E-17  2.04E-15    89.01  5.78E+14  1.81E-13     5666471
   104.50       9.84E-17  2.05E-15    89.05  5.72E+14  1.83E-13     5663077
   105.50       8.91E-17  2.07E-15    89.06  5.67E+14  1.84E-13     5663610
   106.50       8.86E-17  2.09E-15    88.97  5.63E+14  1.86E-13     5668795
   107.50       1.69E-16  2.10E-15    88.85  5.58E+14  1.87E-13     5676527
   108.50       8.48E-17  2.12E-15    88.82  5.53E+14  1.88E-13     5678362
   109.50       1.25E-16  2.14E-15    88.74  5.48E+14  1.90E-13     5683883
   110.50       9.00E-17  2.15E-15    88.68  5.43E+14  1.91E-13     5687197
   111.50       8.80E-17  2.17E-15    88.54  5.37E+14  1.92E-13     5695669
   112.50       1.19E-16  2.19E-15    88.54  5.33E+14  1.94E-13     5696266
   113.50       9.40E-17  2.20E-15    88.38  5.29E+14  1.95E-13     5706259
   114.50       9.95E-17  2.22E-15    88.34  5.24E+14  1.96E-13     5708960
   115.50       8.80E-17  2.23E-15    88.39  5.21E+14  1.97E-13     5706407
   116.50       8.36E-17  2.25E-15    88.25  5.16E+14  1.98E-13     5715461
   117.50       1.19E-16  2.26E-15    88.23  5.12E+14  1.99E-13     5716711
   118.50       8.96E-17  2.27E-15    88.22  5.08E+14  2.00E-13     5716905
   119.50       1.42E-16  2.29E-15    88.15  5.04E+14  2.01E-13     5721582
   120.50       9.65E-17  2.30E-15    88.01  5.00E+14  2.02E-13     5730616
   121.50       9.39E-17  2.31E-15    88.00  4.96E+14  2.03E-13     5730980
   122.50       2.03E-16  2.32E-15    87.98  4.93E+14  2.05E-13     5732694
   123.50       1.07E-16  2.34E-15    87.93  4.89E+14  2.06E-13     5735765
   124.50       1.40E-16  2.35E-15    87.83  4.87E+14  2.06E-13     5742520
   125.50       8.48E-17  2.36E-15    87.87  4.83E+14  2.07E-13     5740119
   126.50       8.93E-17  2.37E-15    87.85  4.80E+14  2.08E-13     5740912
   127.50       9.40E-17  2.39E-15    87.67  4.76E+14  2.09E-13     5752509
   128.50       1.13E-16  2.40E-15    87.70  4.74E+14  2.10E-13     5751582
   129.50       1.08E-16  2.40E-15    87.66  4.71E+14  2.11E-13     5753858
   130.50       1.23E-16  2.41E-15    87.58  4.68E+14  2.11E-13     5759535
   131.50       1.40E-16  2.43E-15    87.52  4.64E+14  2.12E-13     5762568
   132.50       1.14E-16  2.43E-15    87.44  4.62E+14  2.13E-13     5768551
   133.50       1.40E-16  2.44E-15    87.43  4.60E+14  2.14E-13     5767955
   134.50       1.59E-16  2.45E-15    87.36  4.57E+14  2.14E-13     5773604
   135.50       9.71E-17  2.46E-15    87.33  4.55E+14  2.15E-13     5775291
   136.50       1.34E-16  2.47E-15    87.33  4.52E+14  2.16E-13     5774714
   137.50       1.03E-16  2.48E-15    87.28  4.50E+14  2.16E-13     5778690
   138.50       1.27E-16  2.49E-15    87.28  4.48E+14  2.17E-13     5778687
   139.50       1.48E-16  2.50E-15    87.20  4.45E+14  2.18E-13     5783371
   140.50       9.82E-17  2.50E-15    87.13  4.44E+14  2.18E-13     5788728
   141.50       1.07E-16  2.51E-15    87.19  4.42E+14  2.19E-13     5784913
   142.50       1.69E-16  2.52E-15    87.05  4.39E+14  2.19E-13     5793705
   143.50       1.16E-16  2.53E-15    87.09  4.38E+14  2.20E-13     5791576
   144.50       1.01E-16  2.54E-15    87.01  4.35E+14  2.21E-13     5796414
   145.50       1.29E-16  2.54E-15    86.93  4.34E+14  2.21E-13     5802108
   146.50       1.48E-16  2.55E-15    86.88  4.31E+14  2.21E-13     5804308
   147.50       9.28E-17  2.55E-15    86.85  4.30E+14  2.22E-13     5807554
   148.50       1.12E-16  2.56E-15    86.78  4.28E+14  2.22E-13     5811647
   149.50       1.57E-16  2.57E-15    86.75  4.27E+14  2.23E-13     5814536
   150.50       1.19E-16  2.58E-15    86.59  4.25E+14  2.23E-13     5824201
   151.50       1.16E-16  2.58E-15    86.58  4.23E+14  2.24E-13     5825416
   152.50       1.12E-16  2.59E-15    86.60  4.22E+14  2.24E-13     5823541
   153.50       1.36E-16  2.59E-15    86.59  4.20E+14  2.25E-13     5824337
   154.50       1.04E-16  2.60E-15    86.46  4.19E+14  2.25E-13     5833713
   155.50       1.14E-16  2.60E-15    86.55  4.18E+14  2.25E-13     5828291
   156.50       1.36E-16  2.61E-15    86.40  4.16E+14  2.26E-13     5836790
   157.50       1.16E-16  2.62E-15    86.34  4.14E+14  2.26E-13     5841902
   158.50       1.02E-16  2.62E-15    86.43  4.14E+14  2.27E-13     5835494
   159.50       1.09E-16  2.63E-15    86.45  4.12E+14  2.27E-13     5833736
   160.50       1.01E-16  2.64E-15    86.35  4.11E+14  2.28E-13     5841079
   161.50       1.68E-16  2.64E-15    86.28  4.09E+14  2.28E-13     5845963
   162.50       1.06E-16  2.65E-15    86.31  4.08E+14  2.29E-13     5843159
   163.50       1.38E-16  2.65E-15    86.21  4.07E+14  2.29E-13     5850452
   164.50       1.31E-16  2.66E-15    86.24  4.06E+14  2.29E-13     5848451
   165.50       1.08E-16  2.66E-15    86.07  4.05E+14  2.29E-13     5860294
   166.50       1.33E-16  2.67E-15    86.15  4.04E+14  2.30E-13     5854377
   167.50       2.51E-16  2.67E-15    86.11  4.03E+14  2.30E-13     5857333
   168.50       1.16E-16  2.68E-15    85.96  4.01E+14  2.30E-13     5867775
   169.50       1.08E-16  2.69E-15    85.92  4.00E+14  2.31E-13     5869717
   170.50       1.27E-16  2.69E-15    85.99  3.99E+14  2.32E-13     5865599
   171.50       1.31E-16  2.70E-15    85.88  3.99E+14  2.32E-13     5873132
   172.50       1.13E-16  2.70E-15    85.86  3.97E+14  2.32E-13     5874246
   173.50       1.20E-16  2.71E-15    85.76  3.97E+14  2.32E-13     5881125
   174.50       1.04E-16  2.71E-15    85.72  3.95E+14  2.33E-13     5883569
   175.50       1.04E-16  2.72E-15    85.69  3.95E+14  2.33E-13     5885811
   176.50       1.61E-16  2.72E-15    85.70  3.93E+14  2.34E-13     5885621
   177.50       1.18E-16  2.73E-15    85.54  3.92E+14  2.33E-13     5896120
   178.50       1.35E-16  2.73E-15    85.62  3.91E+14  2.34E-13     5889983
   179.50       2.03E-16  2.74E-15    85.52  3.91E+14  2.34E-13     5898337
   180.50       1.22E-16  2.75E-15    85.46  3.89E+14  2.35E-13     5901486
   181.50       1.17E-16  2.75E-15    85.28  3.88E+14  2.35E-13     5914196
   182.50       1.04E-16  2.76E-15    85.34  3.88E+14  2.35E-13     5909710
   183.50       1.39E-16  2.77E-15    85.12  3.86E+14  2.35E-13     5925322
   184.50       1.53E-16  2.77E-15    85.21  3.86E+14  2.36E-13     5919443
   185.50       1.21E-16  2.77E-15    85.06  3.84E+14  2.36E-13     5929493
   186.50       1.22E-16  2.78E-15    85.09  3.84E+14  2.36E-13     5926817
   187.50       1.68E-16  2.78E-15    85.01  3.82E+14  2.37E-13     5933100
   188.50       1.05E-16  2.79E-15    84.88  3.82E+14  2.37E-13     5942500
   189.50       1.49E-16  2.69E-15    88.34  4.13E+14  2.37E-13     3982921
   190.50            NaN       NaN      NaN       NaN       NaN           0
   191.50            NaN       NaN      NaN       NaN       NaN           0
   192.50            NaN       NaN      NaN       NaN       NaN           0
   193.50            NaN       NaN      NaN       NaN       NaN           0
   194.50            NaN       NaN      NaN       NaN       NaN           0
   195.50            NaN       NaN      NaN       NaN       NaN           0
   196.50            NaN       NaN      NaN       NaN       NaN           0
   197.50            NaN       NaN      NaN       NaN       NaN           0
   198.50            NaN       NaN      NaN       NaN       NaN           0
   199.50            NaN       NaN      NaN       NaN       NaN           0
   200.50            NaN       NaN      NaN       NaN       NaN           0
   201.50            NaN       NaN      NaN       NaN       NaN           0
   202.50            NaN       NaN      NaN       NaN       NaN           0
   203.50            NaN       NaN      NaN       NaN       NaN           0
   204.50            NaN       NaN      NaN       NaN       NaN           0
   205.50            NaN       NaN      NaN       NaN       NaN           0
   206.50            NaN       NaN      NaN       NaN       NaN           0
   207.50            NaN       NaN      NaN       NaN       NaN           0
   208.50            NaN       NaN      NaN       NaN       NaN           0
   209.50            NaN       NaN      NaN       NaN       NaN           0
   210.50            NaN       NaN      NaN       NaN       NaN           0
   211.50            NaN       NaN      NaN       NaN       NaN           0
   212.50            NaN       NaN      NaN       NaN       NaN           0
   213.50            NaN       NaN      NaN       NaN       NaN           0
   214.50            NaN       NaN      NaN       NaN       NaN           0
   215.50            NaN       NaN      NaN       NaN       NaN           0
   216.50            NaN       NaN      NaN       NaN       NaN           0
   217.50            NaN       NaN      NaN       NaN       NaN           0
   218.50            NaN       NaN      NaN       NaN       NaN           0
   219.50            NaN       NaN      NaN       NaN       NaN           0
   220.50            NaN       NaN      NaN       NaN       NaN           0
   221.50            NaN       NaN      NaN       NaN       NaN           0
   222.50            NaN       NaN      NaN       NaN       NaN           0
   223.50            NaN       NaN      NaN       NaN       NaN           0
   224.50            NaN       NaN      NaN       NaN       NaN           0
   225.50            NaN       NaN      NaN       NaN       NaN           0
   226.50            NaN       NaN      NaN       NaN       NaN           0
   227.50            NaN       NaN      NaN       NaN       NaN           0
   228.50            NaN       NaN      NaN       NaN       NaN           0
   229.50            NaN       NaN      NaN       NaN       NaN           0
   230.50            NaN       NaN      NaN       NaN       NaN           0
   231.50            NaN       NaN      NaN       NaN       NaN           0
   232.50            NaN       NaN      NaN       NaN       NaN           0
   233.50            NaN       NaN      NaN       NaN       NaN           0
   234.50            NaN       NaN      NaN       NaN       NaN           0
   235.50            NaN       NaN      NaN       NaN       NaN           0
   236.50            NaN       NaN      NaN       NaN       NaN           0
   237.50            NaN       NaN      NaN       NaN       NaN           0
   238.50            NaN       NaN      NaN       NaN       NaN           0
   239.50            NaN       NaN      NaN       NaN       NaN           0
   240.50            NaN       NaN      NaN       NaN       NaN           0
   241.50            NaN       NaN      NaN       NaN       NaN           0
   242.50            NaN       NaN      NaN       NaN       NaN           0
   243.50            NaN       NaN      NaN       NaN       NaN           0
   244.50            NaN       NaN      NaN       NaN       NaN           0
   245.50            NaN       NaN      NaN       NaN       NaN           0
   246.50            NaN       NaN      NaN       NaN       NaN           0
   247.50            NaN       NaN      NaN       NaN       NaN           0
   248.50            NaN       NaN      NaN       NaN       NaN           0
   249.50            NaN       NaN      NaN       NaN       NaN           0
   250.50            NaN       NaN      NaN       NaN       NaN           0
   251.50            NaN       NaN      NaN       NaN       NaN           0
   252.50            NaN       NaN      NaN       NaN       NaN           0
   253.50            NaN       NaN      NaN       NaN       NaN           0
   254.50            NaN       NaN      NaN       NaN       NaN           0
   255.50            NaN       NaN      NaN       NaN       NaN           0
   256.50            NaN       NaN      NaN       NaN       NaN           0
   257.50            NaN       NaN      NaN       NaN       NaN           0
   258.50            NaN       NaN      NaN       NaN       NaN           0
   259.50            NaN       NaN      NaN       NaN       NaN           0
   260.50            NaN       NaN      NaN       NaN       NaN           0
   261.50            NaN       NaN      NaN       NaN       NaN           0
   262.50            NaN       NaN      NaN       NaN       NaN           0
   263.50            NaN       NaN      NaN       NaN       NaN           0
   264.50            NaN       NaN      NaN       NaN       NaN           0
   265.50            NaN       NaN      NaN       NaN       NaN           0
   266.50            NaN       NaN      NaN       NaN       NaN           0
   267.50            NaN       NaN      NaN       NaN       NaN           0
   268.50            NaN       NaN      NaN       NaN       NaN           0
   269.50            NaN       NaN      NaN       NaN       NaN           0
   270.50            NaN       NaN      NaN       NaN       NaN           0
   271.50            NaN       NaN      NaN       NaN       NaN           0
   272.50            NaN       NaN      NaN       NaN       NaN           0
   273.50            NaN       NaN      NaN       NaN       NaN           0
   274.50            NaN       NaN      NaN       NaN       NaN           0
   275.50            NaN       NaN      NaN       NaN       NaN           0
   276.50            NaN       NaN      NaN       NaN       NaN           0
   277.50            NaN       NaN      NaN       NaN       NaN           0
   278.50            NaN       NaN      NaN       NaN       NaN           0
   279.50            NaN       NaN      NaN       NaN       NaN           0
   280.50            NaN       NaN      NaN       NaN       NaN           0
   281.50            NaN       NaN      NaN       NaN       NaN           0
   282.50            NaN       NaN      NaN       NaN       NaN           0
   283.50            NaN       NaN      NaN       NaN       NaN           0
   284.50            NaN       NaN      NaN       NaN       NaN           0
   285.50            NaN       NaN      NaN       NaN       NaN           0
   286.50            NaN       NaN      NaN       NaN       NaN           0
   287.50            NaN       NaN      NaN       NaN       NaN           0
   288.50            NaN       NaN      NaN       NaN       NaN           0
   289.50            NaN       NaN      NaN       NaN       NaN           0
   290.50            NaN       NaN      NaN       NaN       NaN           0
   291.50            NaN       NaN      NaN       NaN       NaN           0
   292.50            NaN       NaN      NaN       NaN       NaN           0
   293.50            NaN       NaN      NaN       NaN       NaN           0
   294.50            NaN       NaN      NaN       NaN       NaN           0
   295.50            NaN       NaN      NaN       NaN       NaN           0
   296.50            NaN       NaN      NaN       NaN       NaN           0
   297.50            NaN       NaN      NaN       NaN       NaN           0
   298.50            NaN       NaN      NaN       NaN       NaN           0
   299.50            NaN       NaN      NaN       NaN       NaN           0
   300.50            NaN       NaN      NaN       NaN       NaN           0
   301.50            NaN       NaN      NaN       NaN       NaN           0
   302.50            NaN       NaN      NaN       NaN       NaN           0
   303.50            NaN       NaN      NaN       NaN       NaN           0
   304.50            NaN       NaN      NaN       NaN       NaN           0
   305.50            NaN       NaN      NaN       NaN       NaN           0
   306.50            NaN       NaN      NaN       NaN       NaN           0
   307.50            NaN       NaN      NaN       NaN       NaN           0
   308.50            NaN       NaN      NaN       NaN       NaN           0
   309.50            NaN       NaN      NaN       NaN       NaN           0
   310.50            NaN       NaN      NaN       NaN       NaN           0
   311.50            NaN       NaN      NaN       NaN       NaN           0
   312.50            NaN       NaN      NaN       NaN       NaN           0
   313.50            NaN       NaN      NaN       NaN       NaN           0
   314.50            NaN       NaN      NaN       NaN       NaN           0
   315.50            NaN       NaN      NaN       NaN       NaN           0
   316.50            NaN       NaN      NaN       NaN       NaN           0
   317.50            NaN       NaN      NaN       NaN       NaN           0
   318.50            NaN       NaN      NaN       NaN       NaN           0
   319.50            NaN       NaN      NaN       NaN       NaN           0
   320.50            NaN       NaN      NaN       NaN       NaN           0
   321.50            NaN       NaN      NaN       NaN       NaN           0
   322.50            NaN       NaN      NaN       NaN       NaN           0
   323.50            NaN       NaN      NaN       NaN       NaN           0
   324.50            NaN       NaN      NaN       NaN       NaN           0
   325.50            NaN       NaN      NaN       NaN       NaN           0
   326.50            NaN       NaN      NaN       NaN       NaN           0
   327.50            NaN       NaN      NaN       NaN       NaN           0
   328.50            NaN       NaN      NaN       NaN       NaN           0
   329.50            NaN       NaN      NaN       NaN       NaN           0
   330.50            NaN       NaN      NaN       NaN       NaN           0
   331.50            NaN       NaN      NaN       NaN       NaN           0
   332.50            NaN       NaN      NaN       NaN       NaN           0
   333.50            NaN       NaN      NaN       NaN       NaN           0
   334.50            NaN       NaN      NaN       NaN       NaN           0
   335.50            NaN       NaN      NaN       NaN       NaN           0
   336.50            NaN       NaN      NaN       NaN       NaN           0
   337.50            NaN       NaN      NaN       NaN       NaN           0
   338.50            NaN       NaN      NaN       NaN       NaN           0
   339.50            NaN       NaN      NaN       NaN       NaN           0
   340.50            NaN       NaN      NaN       NaN       NaN           0
   341.50            NaN       NaN      NaN       NaN       NaN           0
   342.50            NaN       NaN      NaN       NaN       NaN           0
   343.50            NaN       NaN      NaN       NaN       NaN           0
   344.50            NaN       NaN      NaN       NaN       NaN           0
   345.50            NaN       NaN      NaN       NaN       NaN           0
   346.50            NaN       NaN      NaN       NaN       NaN           0
   347.50            NaN       NaN      NaN       NaN       NaN           0
   348.50            NaN       NaN      NaN       NaN       NaN           0
   349.50            NaN       NaN      NaN       NaN       NaN           0
   350.50            NaN       NaN      NaN       NaN       NaN           0
   351.50            NaN       NaN      NaN       NaN       NaN           0
   352.50            NaN       NaN      NaN       NaN       NaN           0
   353.50            NaN       NaN      NaN       NaN       NaN           0
   354.50            NaN       NaN      NaN       NaN       NaN           0
   355.50            NaN       NaN      NaN       NaN       NaN           0
   356.50            NaN       NaN      NaN       NaN       NaN           0
   357.50            NaN       NaN      NaN       NaN       NaN           0
   358.50            NaN       NaN      NaN       NaN       NaN           0
   359.50            NaN       NaN      NaN       NaN       NaN           0
   360.50            NaN       NaN      NaN       NaN       NaN           0
   361.50            NaN       NaN      NaN       NaN       NaN           0
   362.50            NaN       NaN      NaN       NaN       NaN           0
   363.50            NaN       NaN      NaN       NaN       NaN           0
   364.50            NaN       NaN      NaN       NaN       NaN           0
   365.50            NaN       NaN      NaN       NaN       NaN           0
   366.50            NaN       NaN      NaN       NaN       NaN           0
   367.50            NaN       NaN      NaN       NaN       NaN           0
   368.50            NaN       NaN      NaN       NaN       NaN           0
   369.50            NaN       NaN      NaN       NaN       NaN           0
   370.50            NaN       NaN      NaN       NaN       NaN           0
   371.50            NaN       NaN      NaN       NaN       NaN           0
   372.50            NaN       NaN      NaN       NaN       NaN           0
   373.50            NaN       NaN      NaN       NaN       NaN           0
   374.50            NaN       NaN      NaN       NaN       NaN           0
   375.50            NaN       NaN      NaN       NaN       NaN           0
   376.50            NaN       NaN      NaN       NaN       NaN           0
   377.50            NaN       NaN      NaN       NaN       NaN           0
   378.50            NaN       NaN      NaN       NaN       NaN           0
   379.50            NaN       NaN      NaN       NaN       NaN           0
   380.50            NaN       NaN      NaN       NaN       NaN           0
   381.50            NaN       NaN      NaN       NaN       NaN           0
   382.50            NaN       NaN      NaN       NaN       NaN           0
   383.50            NaN       NaN      NaN       NaN       NaN           0
   384.50            NaN       NaN      NaN       NaN       NaN           0
   385.50            NaN       NaN      NaN       NaN       NaN           0
   386.50            NaN       NaN      NaN       NaN       NaN           0
   387.50            NaN       NaN      NaN       NaN       NaN           0
   388.50            NaN       NaN      NaN       NaN       NaN           0
   389.50            NaN       NaN      NaN       NaN       NaN           0
   390.50            NaN       NaN      NaN       NaN       NaN           0
   391.50            NaN       NaN      NaN       NaN       NaN           0
   392.50            NaN       NaN      NaN       NaN       NaN           0
   393.50            NaN       NaN      NaN       NaN       NaN           0
   394.50            NaN       NaN      NaN       NaN       NaN           0
   395.50            NaN       NaN      NaN       NaN       NaN           0
   396.50            NaN       NaN      NaN       NaN       NaN           0
   397.50            NaN       NaN      NaN       NaN       NaN           0
   398.50            NaN       NaN      NaN       NaN       NaN           0
   399.50            NaN       NaN      NaN       NaN       NaN           0
   400.50            NaN       NaN      NaN       NaN       NaN           0
   401.50            NaN       NaN      NaN       NaN       NaN           0
   402.50            NaN       NaN      NaN       NaN       NaN           0
   403.50            NaN       NaN      NaN       NaN       NaN           0
   404.50            NaN       NaN      NaN       NaN       NaN           0
   405.50            NaN       NaN      NaN       NaN       NaN           0
   406.50            NaN       NaN      NaN       NaN       NaN           0
   407.50            NaN       NaN      NaN       NaN       NaN           0
   408.50            NaN       NaN      NaN       NaN       NaN           0
   409.50            NaN       NaN      NaN       NaN       NaN           0
   410.50            NaN       NaN      NaN       NaN       NaN           0
   411.50            NaN       NaN      NaN       NaN       NaN           0
   412.50            NaN       NaN      NaN       NaN       NaN           0
