 E              SP        Sig       dE     dN        SP1           Ions
    55.50       3.60E-17  1.39E-15    70.56  8.95E+14  9.84E-14     6782123
    56.50       5.81E-17  1.41E-15    71.23  8.86E+14  1.00E-13     6718289
    57.50       4.01E-17  1.42E-15    71.86  8.78E+14  1.02E-13     6658749
    58.50       4.72E-17  1.43E-15    72.52  8.70E+14  1.03E-13     6597717
    59.50       4.13E-17  1.43E-15    73.26  8.61E+14  1.05E-13     6531785
    60.50       3.62E-17  1.45E-15    73.83  8.52E+14  1.07E-13     6481523
    61.50       4.17E-17  1.46E-15    74.47  8.44E+14  1.09E-13     6425281
    62.50       4.96E-17  1.47E-15    75.07  8.36E+14  1.10E-13     6374104
    63.50       4.91E-17  1.48E-15    75.86  8.29E+14  1.12E-13     6308033
    64.50       4.42E-17  1.49E-15    76.64  8.22E+14  1.14E-13     6243899
    65.50       5.91E-17  1.50E-15    77.46  8.14E+14  1.16E-13     6177277
    66.50       5.18E-17  1.51E-15    78.29  8.06E+14  1.18E-13     6112236
    67.50       7.30E-17  1.52E-15    79.07  7.98E+14  1.20E-13     6051910
    68.50       7.27E-17  1.53E-15    79.86  7.91E+14  1.22E-13     5991780
    69.50       5.19E-17  1.54E-15    80.64  7.84E+14  1.25E-13     5934453
    70.50       5.45E-17  1.56E-15    81.40  7.78E+14  1.27E-13     5878401
    71.50       5.09E-17  1.57E-15    82.19  7.70E+14  1.29E-13     5822271
    72.50       7.14E-17  1.58E-15    82.96  7.63E+14  1.31E-13     5767580
    73.50       5.77E-17  1.59E-15    83.70  7.57E+14  1.33E-13     5716941
    74.50       7.94E-17  1.60E-15    84.41  7.50E+14  1.35E-13     5668764
    75.50       7.47E-17  1.61E-15    84.91  7.43E+14  1.37E-13     5635892
    76.50       6.94E-17  1.62E-15    85.15  7.38E+14  1.38E-13     5620342
    77.50       7.17E-17  1.64E-15    85.46  7.30E+14  1.40E-13     5598993
    78.50       7.19E-17  1.65E-15    85.76  7.26E+14  1.41E-13     5580169
    79.50       9.65E-17  1.66E-15    85.91  7.18E+14  1.43E-13     5569472
    80.50       6.45E-17  1.67E-15    86.17  7.12E+14  1.44E-13     5553603
    81.50       7.53E-17  1.69E-15    86.29  7.06E+14  1.46E-13     5545521
    82.50       6.82E-17  1.70E-15    86.47  7.00E+14  1.47E-13     5534101
    83.50       6.52E-17  1.71E-15    86.66  6.95E+14  1.48E-13     5521831
    84.50       7.88E-17  1.73E-15    86.79  6.88E+14  1.50E-13     5513820
    85.50       1.78E-16  1.74E-15    86.92  6.83E+14  1.51E-13     5505744
    86.50       8.34E-17  1.75E-15    86.99  6.76E+14  1.53E-13     5500827
    87.50       1.11E-16  1.77E-15    87.09  6.70E+14  1.54E-13     5494780
    88.50       6.99E-17  1.78E-15    87.25  6.64E+14  1.56E-13     5484454
    89.50       1.12E-16  1.80E-15    87.52  6.58E+14  1.57E-13     5467435
    90.50       7.58E-17  1.81E-15    87.71  6.53E+14  1.59E-13     5455728
    91.50       8.87E-17  1.83E-15    87.85  6.46E+14  1.61E-13     5447320
    92.50       9.02E-17  1.85E-15    88.06  6.40E+14  1.63E-13     5434085
    93.50       8.72E-17  1.86E-15    88.27  6.34E+14  1.64E-13     5421289
    94.50       8.08E-17  1.88E-15    88.38  6.29E+14  1.66E-13     5414064
    95.50       8.52E-17  1.90E-15    88.56  6.23E+14  1.68E-13     5403540
    96.50       9.82E-17  1.91E-15    88.76  6.18E+14  1.70E-13     5391109
    97.50       8.82E-17  1.93E-15    88.91  6.12E+14  1.72E-13     5382241
    98.50       1.05E-16  1.95E-15    89.01  6.06E+14  1.73E-13     5376044
    99.50       9.55E-17  1.97E-15    89.22  6.00E+14  1.75E-13     5363460
   100.50       9.09E-17  1.98E-15    89.33  5.96E+14  1.77E-13     5356549
   101.50       7.70E-17  2.00E-15    89.30  5.90E+14  1.79E-13     5359292
   102.50       9.30E-17  2.02E-15    89.01  5.83E+14  1.80E-13     5375468
   103.50       1.29E-16  2.04E-15    89.08  5.78E+14  1.81E-13     5371667
   104.50       8.59E-17  2.05E-15    89.09  5.73E+14  1.83E-13     5371279
   105.50       7.92E-17  2.07E-15    88.96  5.68E+14  1.84E-13     5378893
   106.50       8.61E-17  2.09E-15    88.90  5.61E+14  1.86E-13     5382702
   107.50       8.30E-17  2.10E-15    88.84  5.57E+14  1.87E-13     5387017
   108.50       1.00E-16  2.12E-15    88.80  5.51E+14  1.89E-13     5388612
   109.50       8.69E-17  2.14E-15    88.77  5.47E+14  1.90E-13     5390857
   110.50       8.08E-17  2.16E-15    88.63  5.42E+14  1.91E-13     5399399
   111.50       9.27E-17  2.17E-15    88.57  5.38E+14  1.92E-13     5402380
   112.50       1.07E-16  2.19E-15    88.45  5.32E+14  1.93E-13     5409992
   113.50       9.89E-17  2.20E-15    88.51  5.28E+14  1.95E-13     5406731
   114.50       9.52E-17  2.22E-15    88.34  5.24E+14  1.96E-13     5416941
   115.50       1.27E-16  2.23E-15    88.27  5.20E+14  1.97E-13     5421382
   116.50       1.67E-16  2.25E-15    88.32  5.15E+14  1.98E-13     5418144
   117.50       9.88E-17  2.26E-15    88.19  5.11E+14  1.99E-13     5425834
   118.50       9.88E-17  2.27E-15    88.23  5.08E+14  2.01E-13     5423636
   119.50       1.07E-16  2.29E-15    88.20  5.04E+14  2.02E-13     5425786
   120.50       9.79E-17  2.30E-15    88.03  5.00E+14  2.03E-13     5436451
   121.50       1.14E-16  2.31E-15    88.07  4.97E+14  2.03E-13     5433661
   122.50       1.36E-16  2.32E-15    88.01  4.94E+14  2.05E-13     5437515
   123.50       1.24E-16  2.34E-15    87.85  4.89E+14  2.05E-13     5446741
   124.50       1.34E-16  2.35E-15    87.81  4.86E+14  2.06E-13     5449276
   125.50       1.03E-16  2.36E-15    87.79  4.83E+14  2.07E-13     5451143
   126.50       1.01E-16  2.37E-15    87.71  4.80E+14  2.08E-13     5456419
   127.50       1.00E-16  2.38E-15    87.78  4.77E+14  2.09E-13     5451162
   128.50       1.36E-16  2.39E-15    87.68  4.74E+14  2.10E-13     5457906
   129.50       8.98E-17  2.40E-15    87.62  4.71E+14  2.11E-13     5461587
   130.50       1.08E-16  2.41E-15    87.63  4.69E+14  2.11E-13     5461110
   131.50       1.01E-16  2.42E-15    87.57  4.65E+14  2.12E-13     5464709
   132.50       1.03E-16  2.43E-15    87.51  4.63E+14  2.13E-13     5468434
   133.50       1.24E-16  2.44E-15    87.30  4.60E+14  2.13E-13     5481924
   134.50       1.15E-16  2.45E-15    87.44  4.57E+14  2.14E-13     5472718
   135.50       1.04E-16  2.46E-15    87.39  4.55E+14  2.15E-13     5475767
   136.50       1.07E-16  2.47E-15    87.31  4.52E+14  2.16E-13     5480966
   137.50       1.29E-16  2.48E-15    87.22  4.49E+14  2.16E-13     5486432
   138.50       1.12E-16  2.49E-15    87.26  4.48E+14  2.17E-13     5483659
   139.50       1.06E-16  2.50E-15    87.16  4.45E+14  2.18E-13     5490096
   140.50       1.05E-16  2.50E-15    87.13  4.43E+14  2.18E-13     5492354
   141.50       1.31E-16  2.51E-15    87.13  4.41E+14  2.19E-13     5492377
   142.50       1.20E-16  2.52E-15    87.06  4.40E+14  2.19E-13     5496477
   143.50       1.01E-16  2.53E-15    87.01  4.37E+14  2.20E-13     5499847
   144.50       1.24E-16  2.53E-15    86.98  4.36E+14  2.20E-13     5501481
   145.50       1.11E-16  2.54E-15    86.95  4.34E+14  2.21E-13     5504227
   146.50       1.10E-16  2.55E-15    86.88  4.32E+14  2.21E-13     5508266
   147.50       1.01E-16  2.56E-15    86.84  4.30E+14  2.22E-13     5510273
   148.50       1.11E-16  2.56E-15    86.82  4.28E+14  2.22E-13     5511766
   149.50       1.12E-16  2.57E-15    86.80  4.26E+14  2.23E-13     5513653
   150.50       1.22E-16  2.57E-15    86.60  4.25E+14  2.23E-13     5525216
   151.50       1.10E-16  2.58E-15    86.56  4.24E+14  2.23E-13     5529259
   152.50       1.20E-16  2.59E-15    86.51  4.22E+14  2.24E-13     5531386
   153.50       1.20E-16  2.59E-15    86.63  4.20E+14  2.25E-13     5524155
   154.50       1.19E-16  2.60E-15    86.53  4.19E+14  2.25E-13     5530079
   155.50       1.18E-16  2.61E-15    86.49  4.17E+14  2.25E-13     5532683
   156.50       1.14E-16  2.61E-15    86.51  4.16E+14  2.26E-13     5532123
   157.50       1.31E-16  2.62E-15    86.39  4.15E+14  2.26E-13     5539399
   158.50       1.07E-16  2.63E-15    86.38  4.13E+14  2.27E-13     5539471
   159.50       1.19E-16  2.63E-15    86.41  4.12E+14  2.27E-13     5537845
   160.50       1.86E-16  2.64E-15    86.28  4.10E+14  2.28E-13     5547077
   161.50       1.05E-16  2.64E-15    86.37  4.09E+14  2.28E-13     5540035
   162.50       1.15E-16  2.64E-15    86.35  4.09E+14  2.28E-13     5541475
   163.50       1.26E-16  2.65E-15    86.23  4.07E+14  2.29E-13     5550234
   164.50       1.08E-16  2.66E-15    86.14  4.06E+14  2.29E-13     5555887
   165.50       1.11E-16  2.66E-15    86.22  4.05E+14  2.30E-13     5550280
   166.50       1.13E-16  2.67E-15    86.13  4.04E+14  2.30E-13     5556598
   167.50       1.62E-16  2.67E-15    86.08  4.03E+14  2.30E-13     5558562
   168.50       1.32E-16  2.68E-15    86.00  4.01E+14  2.31E-13     5564529
   169.50       9.70E-17  2.69E-15    85.94  4.00E+14  2.31E-13     5568731
   170.50       1.11E-16  2.69E-15    85.97  3.99E+14  2.31E-13     5566657
   171.50       1.21E-16  2.70E-15    85.86  3.98E+14  2.31E-13     5573127
   172.50       1.21E-16  2.70E-15    85.87  3.97E+14  2.32E-13     5573021
   173.50       1.18E-16  2.71E-15    85.78  3.96E+14  2.32E-13     5578999
   174.50       1.17E-16  2.71E-15    85.77  3.95E+14  2.33E-13     5579552
   175.50       1.12E-16  2.72E-15    85.56  3.94E+14  2.33E-13     5592512
   176.50       1.38E-16  2.72E-15    85.74  3.93E+14  2.34E-13     5581679
   177.50       1.11E-16  2.73E-15    85.61  3.92E+14  2.34E-13     5589522
   178.50       9.91E-17  2.73E-15    85.58  3.92E+14  2.34E-13     5591649
   179.50       1.56E-16  2.74E-15    85.49  3.90E+14  2.34E-13     5597537
   180.50       1.13E-16  2.75E-15    85.45  3.89E+14  2.35E-13     5600184
   181.50       1.52E-16  2.75E-15    85.40  3.89E+14  2.35E-13     5602924
   182.50       1.20E-16  2.76E-15    85.29  3.88E+14  2.35E-13     5610748
   183.50       1.34E-16  2.76E-15    85.31  3.86E+14  2.36E-13     5610014
   184.50       1.05E-16  2.77E-15    85.26  3.86E+14  2.36E-13     5612686
   185.50       9.85E-17  2.77E-15    85.19  3.85E+14  2.36E-13     5617332
   186.50       3.02E-16  2.78E-15    85.08  3.84E+14  2.36E-13     5624662
   187.50       1.60E-16  2.79E-15    84.94  3.83E+14  2.37E-13     5635061
   188.50       1.29E-16  2.79E-15    84.95  3.82E+14  2.37E-13     5633119
   189.50       1.28E-16  2.80E-15    84.92  3.81E+14  2.38E-13     5635637
   190.50       1.32E-16  2.80E-15    84.87  3.80E+14  2.38E-13     5638661
   191.50       1.14E-16  2.80E-15    84.84  3.80E+14  2.38E-13     5640292
   192.50       1.08E-16  2.81E-15    84.68  3.79E+14  2.38E-13     5650572
   193.50       1.12E-16  2.82E-15    84.69  3.77E+14  2.39E-13     5651332
   194.50       1.39E-16  2.82E-15    84.63  3.77E+14  2.39E-13     5654167
   195.50       1.08E-16  2.83E-15    84.58  3.76E+14  2.39E-13     5658544
   196.50       1.47E-16  2.83E-15    84.47  3.75E+14  2.39E-13     5665421
   197.50       1.07E-16  2.84E-15    84.33  3.74E+14  2.40E-13     5674207
   198.50       1.24E-16  2.85E-15    84.32  3.73E+14  2.40E-13     5675814
   199.50       1.10E-16  2.85E-15    84.29  3.72E+14  2.41E-13     5678017
   200.50       1.51E-16  2.86E-15    84.25  3.71E+14  2.41E-13     5679835
   201.50       1.05E-16  2.86E-15    83.89  3.71E+14  2.40E-13     5705214
   202.50       1.12E-16  2.87E-15    83.76  3.70E+14  2.40E-13     5713045
   203.50       1.03E-16  2.87E-15    83.76  3.70E+14  2.41E-13     5713271
   204.50       1.22E-16  2.88E-15    83.36  3.68E+14  2.40E-13     5740284
   205.50       1.12E-16  2.89E-15    83.15  3.67E+14  2.40E-13     5755104
   206.50       2.39E-16  2.89E-15    83.04  3.66E+14  2.40E-13     5763142
   207.50       1.10E-16  2.90E-15    82.87  3.66E+14  2.40E-13     5775119
   208.50       2.72E-16  2.91E-15    82.64  3.64E+14  2.40E-13     5791173
   209.50       1.28E-16  2.91E-15    82.42  3.64E+14  2.40E-13     5806129
   210.50       1.35E-16  2.92E-15    82.28  3.63E+14  2.40E-13     5816728
   211.50       1.83E-16  2.92E-15    82.17  3.62E+14  2.40E-13     5824467
   212.50       1.17E-16  2.93E-15    81.91  3.61E+14  2.40E-13     5841912
   213.50       9.88E-17  2.93E-15    81.71  3.60E+14  2.40E-13     5857120
   214.50       1.18E-16  2.94E-15    81.55  3.59E+14  2.40E-13     5868264
   215.50       9.60E-17  2.95E-15    81.33  3.58E+14  2.40E-13     5884657
   216.50       1.20E-16  2.95E-15    81.18  3.58E+14  2.40E-13     5894600
   217.50       1.32E-16  2.96E-15    81.00  3.57E+14  2.40E-13     5907823
   218.50       1.25E-16  2.97E-15    80.74  3.56E+14  2.40E-13     5928053
   219.50       1.15E-16  2.97E-15    80.66  3.55E+14  2.40E-13     5932281
   220.50       2.54E-16  2.98E-15    80.45  3.54E+14  2.39E-13     5948882
   221.50       1.25E-16  2.98E-15    80.38  3.54E+14  2.39E-13     5953863
   222.50       1.43E-16  2.99E-15    80.14  3.53E+14  2.39E-13     5972222
   223.50       1.55E-16  2.99E-15    80.07  3.52E+14  2.40E-13     5976984
   224.50       1.15E-16  3.00E-15    79.79  3.51E+14  2.39E-13     5998027
   225.50       1.01E-16  3.00E-15    79.49  3.51E+14  2.39E-13     6019904
   226.50       1.13E-16  3.01E-15    79.46  3.50E+14  2.39E-13     6022075
   227.50       1.24E-16  3.02E-15    79.29  3.49E+14  2.39E-13     6035882
   228.50       2.09E-16  3.02E-15    79.04  3.48E+14  2.39E-13     6054792
   229.50       1.14E-16  3.03E-15    78.96  3.48E+14  2.39E-13     6060269
   230.50       1.02E-16  3.03E-15    78.88  3.46E+14  2.39E-13     6067034
   231.50       1.03E-16  3.04E-15    78.65  3.46E+14  2.39E-13     6084997
   232.50       1.23E-16  3.04E-15    78.54  3.45E+14  2.39E-13     6094615
   233.50       9.95E-17  3.05E-15    78.43  3.44E+14  2.39E-13     6101100
   234.50       9.27E-17  3.06E-15    78.15  3.44E+14  2.39E-13     6123233
   235.50       1.49E-16  3.06E-15    78.01  3.43E+14  2.39E-13     6134253
   236.50       1.16E-16  3.07E-15    77.82  3.42E+14  2.39E-13     6150530
   237.50       1.02E-16  3.07E-15    77.73  3.41E+14  2.39E-13     6157199
   238.50       1.10E-16  3.08E-15    77.54  3.41E+14  2.39E-13     6170966
   239.50       1.04E-16  3.08E-15    77.35  3.40E+14  2.39E-13     6185707
   240.50       1.06E-16  3.09E-15    77.35  3.39E+14  2.39E-13     6186389
   241.50       1.04E-16  3.10E-15    77.06  3.38E+14  2.39E-13     6211020
   242.50       9.78E-17  3.10E-15    76.88  3.38E+14  2.39E-13     6225478
   243.50       2.41E-16  3.11E-15    76.93  3.37E+14  2.39E-13     6219884
   244.50       9.44E-17  3.11E-15    76.71  3.37E+14  2.39E-13     6238955
   245.50       1.06E-16  3.12E-15    76.63  3.35E+14  2.39E-13     6244727
   246.50       1.06E-16  3.13E-15    76.50  3.35E+14  2.39E-13     6256202
   247.50       1.13E-16  3.13E-15    76.25  3.34E+14  2.39E-13     6277281
   248.50       1.14E-16  3.14E-15    76.19  3.34E+14  2.39E-13     6279830
   249.50       9.46E-17  3.14E-15    75.95  3.33E+14  2.39E-13     6302016
   250.50       1.03E-16  3.15E-15    75.81  3.32E+14  2.39E-13     6311624
   251.50       1.39E-16  3.15E-15    75.89  3.32E+14  2.39E-13     6306248
   252.50       1.07E-16  3.16E-15    75.71  3.31E+14  2.39E-13     6320965
   253.50       2.03E-16  3.16E-15    75.47  3.30E+14  2.39E-13     6342395
   254.50       1.10E-16  3.17E-15    75.36  3.30E+14  2.39E-13     6348989
   255.50       1.01E-16  3.18E-15    75.23  3.29E+14  2.39E-13     6360539
   256.50       1.41E-16  3.18E-15    75.13  3.28E+14  2.39E-13     6370575
   257.50       1.14E-16  3.19E-15    74.97  3.28E+14  2.39E-13     6384206
   258.50       1.28E-16  3.20E-15    74.90  3.27E+14  2.39E-13     6387911
   259.50       1.56E-16  3.20E-15    74.78  3.26E+14  2.39E-13     6401058
   260.50       9.96E-17  3.21E-15    74.56  3.26E+14  2.39E-13     6417892
   261.50       1.27E-16  3.21E-15    74.45  3.25E+14  2.39E-13     6427884
   262.50       1.26E-16  3.22E-15    74.33  3.24E+14  2.39E-13     6438614
   263.50       1.21E-16  3.22E-15    74.27  3.24E+14  2.39E-13     6444613
   264.50       1.51E-16  3.23E-15    74.04  3.23E+14  2.39E-13     6463695
   265.50       1.05E-16  3.24E-15    73.93  3.22E+14  2.40E-13     6471556
   266.50       1.03E-16  3.24E-15    73.90  3.22E+14  2.39E-13     6476636
   267.50       1.05E-16  3.25E-15    73.81  3.21E+14  2.40E-13     6484188
   268.50       1.98E-16  3.25E-15    73.64  3.21E+14  2.40E-13     6499265
   269.50       8.87E-17  3.26E-15    73.63  3.21E+14  2.40E-13     6499266
   270.50       1.07E-16  3.27E-15    73.45  3.20E+14  2.40E-13     6516377
   271.50       9.75E-17  3.27E-15    73.37  3.19E+14  2.40E-13     6520768
   272.50       1.01E-16  3.28E-15    73.22  3.18E+14  2.40E-13     6536067
   273.50       9.82E-17  3.28E-15    73.14  3.17E+14  2.40E-13     6542208
   274.50       1.15E-16  3.29E-15    73.15  3.17E+14  2.41E-13     6543434
   275.50       1.08E-16  3.30E-15    72.97  3.16E+14  2.40E-13     6558465
   276.50       9.74E-17  3.30E-15    72.79  3.16E+14  2.40E-13     6574395
   277.50       1.18E-16  3.31E-15    72.82  3.15E+14  2.41E-13     6571690
   278.50       1.43E-16  3.31E-15    72.62  3.15E+14  2.41E-13     6590472
   279.50       1.28E-16  3.32E-15    72.61  3.14E+14  2.41E-13     6590889
   280.50       9.61E-17  3.32E-15    72.54  3.13E+14  2.41E-13     6596205
   281.50       1.25E-16  3.33E-15    72.37  3.13E+14  2.41E-13     6612973
   282.50       1.04E-16  3.34E-15    72.28  3.12E+14  2.41E-13     6622147
   283.50       1.58E-16  3.34E-15    72.09  3.12E+14  2.41E-13     6639763
   284.50       9.64E-17  3.35E-15    72.06  3.11E+14  2.41E-13     6639548
   285.50       1.33E-16  3.35E-15    71.88  3.11E+14  2.41E-13     6659193
   286.50       9.79E-17  3.36E-15    71.86  3.10E+14  2.42E-13     6655955
   287.50       9.85E-17  3.37E-15    71.81  3.09E+14  2.42E-13     6665726
   288.50       1.17E-16  3.38E-15    71.79  3.09E+14  2.43E-13     6665823
   289.50       9.86E-17  3.38E-15    71.61  3.08E+14  2.42E-13     6683811
   290.50       2.03E-16  3.38E-15    71.57  3.08E+14  2.42E-13     6689819
   291.50       1.08E-16  3.39E-15    71.43  3.07E+14  2.42E-13     6697018
   292.50       1.39E-16  3.40E-15    71.32  3.07E+14  2.43E-13     6710384
   293.50       1.03E-16  3.41E-15    71.27  3.06E+14  2.43E-13     6714612
   294.50       1.18E-16  3.42E-15    71.15  3.05E+14  2.43E-13     6727665
   295.50       1.12E-16  3.42E-15    71.12  3.05E+14  2.43E-13     6729195
   296.50       2.29E-16  3.42E-15    71.03  3.05E+14  2.43E-13     6736463
   297.50       9.95E-17  3.43E-15    70.95  3.04E+14  2.44E-13     6744758
   298.50       1.53E-16  3.44E-15    70.94  3.03E+14  2.44E-13     6746970
   299.50       1.98E-16  3.26E-15    74.37  3.36E+14  2.42E-13     6492579
   300.50            NaN       NaN      NaN       NaN       NaN           0
   301.50            NaN       NaN      NaN       NaN       NaN           0
   302.50            NaN       NaN      NaN       NaN       NaN           0
   303.50            NaN       NaN      NaN       NaN       NaN           0
   304.50            NaN       NaN      NaN       NaN       NaN           0
   305.50            NaN       NaN      NaN       NaN       NaN           0
   306.50            NaN       NaN      NaN       NaN       NaN           0
   307.50            NaN       NaN      NaN       NaN       NaN           0
   308.50            NaN       NaN      NaN       NaN       NaN           0
   309.50            NaN       NaN      NaN       NaN       NaN           0
   310.50            NaN       NaN      NaN       NaN       NaN           0
   311.50            NaN       NaN      NaN       NaN       NaN           0
   312.50            NaN       NaN      NaN       NaN       NaN           0
   313.50            NaN       NaN      NaN       NaN       NaN           0
   314.50            NaN       NaN      NaN       NaN       NaN           0
   315.50            NaN       NaN      NaN       NaN       NaN           0
   316.50            NaN       NaN      NaN       NaN       NaN           0
   317.50            NaN       NaN      NaN       NaN       NaN           0
   318.50            NaN       NaN      NaN       NaN       NaN           0
   319.50            NaN       NaN      NaN       NaN       NaN           0
   320.50            NaN       NaN      NaN       NaN       NaN           0
   321.50            NaN       NaN      NaN       NaN       NaN           0
   322.50            NaN       NaN      NaN       NaN       NaN           0
   323.50            NaN       NaN      NaN       NaN       NaN           0
   324.50            NaN       NaN      NaN       NaN       NaN           0
   325.50            NaN       NaN      NaN       NaN       NaN           0
   326.50            NaN       NaN      NaN       NaN       NaN           0
   327.50            NaN       NaN      NaN       NaN       NaN           0
   328.50            NaN       NaN      NaN       NaN       NaN           0
   329.50            NaN       NaN      NaN       NaN       NaN           0
   330.50            NaN       NaN      NaN       NaN       NaN           0
   331.50            NaN       NaN      NaN       NaN       NaN           0
   332.50            NaN       NaN      NaN       NaN       NaN           0
   333.50            NaN       NaN      NaN       NaN       NaN           0
   334.50            NaN       NaN      NaN       NaN       NaN           0
   335.50            NaN       NaN      NaN       NaN       NaN           0
   336.50            NaN       NaN      NaN       NaN       NaN           0
   337.50            NaN       NaN      NaN       NaN       NaN           0
   338.50            NaN       NaN      NaN       NaN       NaN           0
   339.50            NaN       NaN      NaN       NaN       NaN           0
   340.50            NaN       NaN      NaN       NaN       NaN           0
   341.50            NaN       NaN      NaN       NaN       NaN           0
   342.50            NaN       NaN      NaN       NaN       NaN           0
   343.50            NaN       NaN      NaN       NaN       NaN           0
   344.50            NaN       NaN      NaN       NaN       NaN           0
   345.50            NaN       NaN      NaN       NaN       NaN           0
   346.50            NaN       NaN      NaN       NaN       NaN           0
   347.50            NaN       NaN      NaN       NaN       NaN           0
   348.50            NaN       NaN      NaN       NaN       NaN           0
   349.50            NaN       NaN      NaN       NaN       NaN           0
   350.50            NaN       NaN      NaN       NaN       NaN           0
   351.50            NaN       NaN      NaN       NaN       NaN           0
   352.50            NaN       NaN      NaN       NaN       NaN           0
   353.50            NaN       NaN      NaN       NaN       NaN           0
   354.50            NaN       NaN      NaN       NaN       NaN           0
   355.50            NaN       NaN      NaN       NaN       NaN           0
