 E              SP        Sig       dE     dN        SP1           Ions
    55.50       4.24E-17  1.39E-15    70.53  8.95E+14  9.84E-14     7150945
    56.50       3.58E-17  1.40E-15    71.24  8.86E+14  1.00E-13     7079616
    57.50       4.62E-17  1.41E-15    71.90  8.78E+14  1.02E-13     7014259
    58.50       4.27E-17  1.43E-15    72.48  8.69E+14  1.03E-13     6958582
    59.50       4.27E-17  1.44E-15    73.20  8.61E+14  1.05E-13     6889581
    60.50       3.69E-17  1.45E-15    73.85  8.52E+14  1.07E-13     6829503
    61.50       4.64E-17  1.46E-15    74.51  8.44E+14  1.09E-13     6768923
    62.50       4.55E-17  1.47E-15    75.12  8.36E+14  1.10E-13     6713294
    63.50       4.61E-17  1.48E-15    75.89  8.29E+14  1.12E-13     6645707
    64.50       6.54E-17  1.49E-15    76.61  8.21E+14  1.14E-13     6582924
    65.50       6.36E-17  1.50E-15    77.48  8.13E+14  1.16E-13     6508846
    66.50       5.37E-17  1.51E-15    78.24  8.06E+14  1.18E-13     6445804
    67.50       5.70E-17  1.52E-15    79.06  7.99E+14  1.20E-13     6379211
    68.50       5.83E-17  1.53E-15    79.83  7.92E+14  1.22E-13     6317602
    69.50       5.16E-17  1.55E-15    80.62  7.84E+14  1.25E-13     6255216
    70.50       5.85E-17  1.56E-15    81.45  7.77E+14  1.27E-13     6191816
    71.50       5.15E-17  1.57E-15    82.15  7.70E+14  1.29E-13     6139112
    72.50       6.78E-17  1.58E-15    82.95  7.63E+14  1.31E-13     6079396
    73.50       5.99E-17  1.59E-15    83.72  7.56E+14  1.33E-13     6023635
    74.50       9.75E-17  1.60E-15    84.37  7.49E+14  1.35E-13     5978143
    75.50       6.00E-17  1.61E-15    84.88  7.44E+14  1.37E-13     5942153
    76.50       6.96E-17  1.63E-15    85.17  7.38E+14  1.38E-13     5921414
    77.50       7.54E-17  1.64E-15    85.45  7.30E+14  1.40E-13     5901761
    78.50       9.06E-17  1.65E-15    85.68  7.25E+14  1.41E-13     5886335
    79.50       1.00E-16  1.66E-15    85.95  7.19E+14  1.43E-13     5867968
    80.50       6.12E-17  1.67E-15    86.15  7.12E+14  1.44E-13     5854388
    81.50       6.28E-17  1.69E-15    86.33  7.06E+14  1.46E-13     5841933
    82.50       7.37E-17  1.70E-15    86.48  7.00E+14  1.47E-13     5832266
    83.50       8.47E-17  1.71E-15    86.66  6.94E+14  1.48E-13     5819055
    84.50       7.79E-17  1.73E-15    86.80  6.87E+14  1.50E-13     5810633
    85.50       7.01E-17  1.74E-15    86.95  6.82E+14  1.51E-13     5800200
    86.50       6.98E-17  1.75E-15    87.02  6.75E+14  1.53E-13     5795617
    87.50       7.59E-17  1.77E-15    87.12  6.70E+14  1.54E-13     5788752
    88.50       7.14E-17  1.78E-15    87.29  6.64E+14  1.56E-13     5778587
    89.50       7.69E-17  1.80E-15    87.46  6.58E+14  1.57E-13     5765880
    90.50       6.97E-17  1.82E-15    87.66  6.52E+14  1.59E-13     5753535
    91.50       8.44E-17  1.83E-15    87.96  6.46E+14  1.61E-13     5733872
    92.50       7.02E-17  1.84E-15    88.14  6.41E+14  1.63E-13     5722094
    93.50       7.05E-17  1.86E-15    88.24  6.35E+14  1.64E-13     5715368
    94.50       7.92E-17  1.88E-15    88.44  6.29E+14  1.66E-13     5702709
    95.50       7.87E-17  1.90E-15    88.62  6.23E+14  1.68E-13     5691274
    96.50       8.08E-17  1.92E-15    88.80  6.17E+14  1.70E-13     5679609
    97.50       8.21E-17  1.93E-15    88.89  6.12E+14  1.72E-13     5673390
    98.50       8.70E-17  1.95E-15    89.08  6.06E+14  1.74E-13     5662035
    99.50       8.70E-17  1.97E-15    89.24  6.01E+14  1.75E-13     5651550
   100.50       9.48E-17  1.98E-15    89.25  5.96E+14  1.77E-13     5651190
   101.50       7.60E-17  2.00E-15    89.19  5.89E+14  1.79E-13     5654912
   102.50       1.14E-16  2.02E-15    89.18  5.84E+14  1.80E-13     5655415
   103.50       9.51E-17  2.04E-15    89.16  5.78E+14  1.82E-13     5656608
   104.50       9.41E-17  2.05E-15    89.11  5.73E+14  1.83E-13     5660297
   105.50       8.35E-17  2.07E-15    88.93  5.67E+14  1.84E-13     5670833
   106.50       1.29E-16  2.09E-15    88.91  5.62E+14  1.86E-13     5672759
   107.50       1.63E-16  2.11E-15    88.86  5.57E+14  1.87E-13     5675055
   108.50       9.21E-17  2.12E-15    88.85  5.53E+14  1.88E-13     5676969
   109.50       9.80E-17  2.14E-15    88.78  5.47E+14  1.90E-13     5681254
   110.50       9.65E-17  2.15E-15    88.65  5.43E+14  1.91E-13     5688893
   111.50       9.21E-17  2.17E-15    88.59  5.37E+14  1.92E-13     5693126
   112.50       9.95E-17  2.18E-15    88.54  5.34E+14  1.93E-13     5696449
   113.50       9.73E-17  2.20E-15    88.39  5.29E+14  1.94E-13     5706122
   114.50       9.10E-17  2.22E-15    88.34  5.24E+14  1.96E-13     5709300
   115.50       1.17E-16  2.23E-15    88.39  5.20E+14  1.97E-13     5705194
   116.50       1.14E-16  2.25E-15    88.30  5.16E+14  1.98E-13     5711770
   117.50       9.96E-17  2.26E-15    88.18  5.11E+14  1.99E-13     5719801
   118.50       1.33E-16  2.27E-15    88.10  5.07E+14  2.00E-13     5725288
   119.50       9.52E-17  2.29E-15    88.13  5.04E+14  2.02E-13     5722820
   120.50       9.71E-17  2.30E-15    88.14  5.01E+14  2.02E-13     5722195
   121.50       1.54E-16  2.31E-15    88.01  4.97E+14  2.04E-13     5730929
   122.50       1.81E-16  2.32E-15    88.02  4.94E+14  2.04E-13     5730740
   123.50       9.90E-17  2.34E-15    87.92  4.90E+14  2.05E-13     5736601
   124.50       9.67E-17  2.35E-15    87.79  4.86E+14  2.06E-13     5744564
   125.50       9.75E-17  2.36E-15    87.81  4.83E+14  2.07E-13     5743892
   126.50       1.16E-16  2.37E-15    87.63  4.80E+14  2.08E-13     5755741
   127.50       9.52E-17  2.38E-15    87.67  4.76E+14  2.09E-13     5752821
   128.50       1.08E-16  2.39E-15    87.64  4.74E+14  2.10E-13     5754493
   129.50       1.05E-16  2.40E-15    87.58  4.71E+14  2.11E-13     5758804
   130.50       1.14E-16  2.42E-15    87.48  4.68E+14  2.11E-13     5765081
   131.50       1.05E-16  2.42E-15    87.52  4.65E+14  2.12E-13     5763359
   132.50       1.11E-16  2.43E-15    87.52  4.63E+14  2.13E-13     5762834
   133.50       9.53E-17  2.44E-15    87.42  4.60E+14  2.14E-13     5769413
   134.50       1.15E-16  2.45E-15    87.34  4.57E+14  2.14E-13     5775191
   135.50       1.34E-16  2.46E-15    87.46  4.55E+14  2.15E-13     5766519
   136.50       1.48E-16  2.47E-15    87.31  4.52E+14  2.16E-13     5776649
   137.50       1.15E-16  2.48E-15    87.25  4.51E+14  2.16E-13     5780616
   138.50       1.31E-16  2.49E-15    87.25  4.48E+14  2.17E-13     5780444
   139.50       1.19E-16  2.49E-15    87.26  4.46E+14  2.18E-13     5779814
   140.50       1.05E-16  2.50E-15    87.19  4.43E+14  2.18E-13     5784805
   141.50       1.10E-16  2.51E-15    87.19  4.41E+14  2.19E-13     5784971
   142.50       1.29E-16  2.52E-15    87.13  4.39E+14  2.19E-13     5788473
   143.50       1.01E-16  2.52E-15    87.03  4.38E+14  2.20E-13     5795392
   144.50       1.79E-16  2.53E-15    86.93  4.35E+14  2.20E-13     5801932
   145.50       1.28E-16  2.54E-15    86.94  4.34E+14  2.21E-13     5800604
   146.50       1.06E-16  2.55E-15    86.93  4.31E+14  2.21E-13     5801896
   147.50       9.49E-17  2.55E-15    86.90  4.30E+14  2.22E-13     5804340
   148.50       1.21E-16  2.56E-15    86.91  4.28E+14  2.22E-13     5802806
   149.50       1.18E-16  2.57E-15    86.76  4.26E+14  2.23E-13     5813966
   150.50       9.72E-17  2.57E-15    86.55  4.25E+14  2.23E-13     5827828
   151.50       1.21E-16  2.58E-15    86.59  4.23E+14  2.23E-13     5824592
   152.50       2.97E-16  2.59E-15    86.56  4.22E+14  2.24E-13     5826194
   153.50       1.04E-16  2.59E-15    86.55  4.21E+14  2.24E-13     5827135
   154.50       1.51E-16  2.60E-15    86.54  4.19E+14  2.25E-13     5827955
   155.50       1.16E-16  2.60E-15    86.43  4.18E+14  2.25E-13     5835736
   156.50       1.23E-16  2.61E-15    86.41  4.16E+14  2.26E-13     5836412
   157.50       1.32E-16  2.62E-15    86.45  4.15E+14  2.26E-13     5834168
   158.50       1.16E-16  2.62E-15    86.38  4.14E+14  2.27E-13     5839210
   159.50       1.06E-16  2.63E-15    86.38  4.12E+14  2.27E-13     5839031
   160.50       1.44E-16  2.63E-15    86.36  4.11E+14  2.27E-13     5839915
   161.50       1.60E-16  2.64E-15    86.32  4.10E+14  2.28E-13     5842857
   162.50       1.06E-16  2.65E-15    86.32  4.09E+14  2.28E-13     5843135
   163.50       1.13E-16  2.65E-15    86.29  4.07E+14  2.29E-13     5844851
   164.50       1.06E-16  2.66E-15    86.16  4.06E+14  2.29E-13     5853248
   165.50       1.13E-16  2.66E-15    86.15  4.05E+14  2.29E-13     5854857
   166.50       1.08E-16  2.67E-15    86.06  4.04E+14  2.30E-13     5860381
   167.50       1.04E-16  2.67E-15    86.03  4.03E+14  2.30E-13     5862881
   168.50       1.13E-16  2.68E-15    86.01  4.01E+14  2.30E-13     5864385
   169.50       1.25E-16  2.68E-15    85.91  4.01E+14  2.31E-13     5869883
   170.50       1.09E-16  2.69E-15    85.93  4.00E+14  2.31E-13     5869860
   171.50       1.30E-16  2.70E-15    85.92  3.98E+14  2.32E-13     5870067
   172.50       1.11E-16  2.70E-15    85.80  3.97E+14  2.32E-13     5878395
   173.50       1.06E-16  2.71E-15    85.76  3.96E+14  2.32E-13     5881739
   174.50       1.18E-16  2.71E-15    85.69  3.95E+14  2.32E-13     5885749
   175.50       1.31E-16  2.72E-15    85.69  3.94E+14  2.33E-13     5886359
   176.50       1.37E-16  2.72E-15    85.56  3.93E+14  2.33E-13     5895062
   177.50       1.07E-16  2.73E-15    85.55  3.92E+14  2.34E-13     5895575
   178.50       1.16E-16  2.73E-15    85.51  3.92E+14  2.34E-13     5898247
   179.50       1.39E-16  2.74E-15    85.46  3.90E+14  2.34E-13     5902232
   180.50       1.21E-16  2.75E-15    85.42  3.89E+14  2.35E-13     5904415
   181.50       1.04E-16  2.75E-15    85.34  3.88E+14  2.35E-13     5909497
   182.50       9.83E-17  2.76E-15    85.39  3.88E+14  2.35E-13     5907320
   183.50       2.55E-16  2.76E-15    85.29  3.87E+14  2.36E-13     5913661
   184.50       1.10E-16  2.77E-15    85.14  3.85E+14  2.36E-13     5923732
   185.50       1.43E-16  2.77E-15    85.08  3.85E+14  2.36E-13     5928788
   186.50       1.24E-16  2.78E-15    85.05  3.84E+14  2.36E-13     5929529
   187.50       1.91E-16  2.79E-15    85.03  3.83E+14  2.37E-13     5931826
   188.50       2.07E-16  2.79E-15    84.97  3.82E+14  2.37E-13     5935904
   189.50       1.36E-16  2.79E-15    84.91  3.81E+14  2.37E-13     5939840
   190.50       1.03E-16  2.80E-15    84.93  3.81E+14  2.38E-13     5937813
   191.50       1.05E-16  2.81E-15    84.86  3.79E+14  2.38E-13     5943624
   192.50       1.17E-16  2.81E-15    84.72  3.79E+14  2.38E-13     5953491
   193.50       1.09E-16  2.82E-15    84.61  3.78E+14  2.38E-13     5961693
   194.50       1.21E-16  2.82E-15    84.48  3.77E+14  2.38E-13     5969842
   195.50       1.04E-16  2.83E-15    84.55  3.76E+14  2.39E-13     5965124
   196.50       1.21E-16  2.83E-15    84.45  3.75E+14  2.39E-13     5973233
   197.50       1.07E-16  2.84E-15    84.45  3.74E+14  2.40E-13     5972021
   198.50       1.05E-16  2.84E-15    84.37  3.73E+14  2.40E-13     5978641
   199.50       2.06E-16  2.85E-15    84.27  3.73E+14  2.41E-13     5984690
   200.50       2.25E-16  2.86E-15    84.10  3.71E+14  2.40E-13     5997325
   201.50       1.48E-16  2.86E-15    83.98  3.71E+14  2.41E-13     6007350
   202.50       9.98E-17  2.87E-15    83.88  3.70E+14  2.41E-13     6012675
   203.50       1.54E-16  2.88E-15    83.61  3.69E+14  2.40E-13     6031338
   204.50       1.07E-16  2.88E-15    83.49  3.68E+14  2.40E-13     6042268
   205.50       1.52E-16  2.89E-15    83.15  3.67E+14  2.40E-13     6064522
   206.50       1.17E-16  2.89E-15    83.11  3.67E+14  2.40E-13     6068920
   207.50       1.65E-16  2.90E-15    82.86  3.66E+14  2.40E-13     6087434
   208.50       1.13E-16  2.90E-15    82.71  3.65E+14  2.40E-13     6097637
   209.50       1.40E-16  2.91E-15    82.45  3.64E+14  2.40E-13     6117460
   210.50       1.22E-16  2.92E-15    82.27  3.62E+14  2.40E-13     6130381
   211.50       9.55E-17  2.92E-15    82.05  3.62E+14  2.40E-13     6147965
   212.50       1.13E-16  2.93E-15    81.93  3.62E+14  2.40E-13     6156480
   213.50       1.12E-16  2.93E-15    81.80  3.60E+14  2.40E-13     6165712
   214.50       1.33E-16  2.94E-15    81.57  3.59E+14  2.40E-13     6182436
   215.50       2.30E-16  2.95E-15    81.27  3.59E+14  2.39E-13     6207390
   216.50       2.10E-16  2.95E-15    81.19  3.58E+14  2.40E-13     6212437
   217.50       1.32E-16  2.96E-15    80.94  3.57E+14  2.39E-13     6230691
   218.50       1.01E-16  2.96E-15    80.80  3.56E+14  2.39E-13     6243373
   219.50       1.29E-16  2.97E-15    80.52  3.56E+14  2.39E-13     6263427
   220.50       1.05E-16  2.98E-15    80.44  3.54E+14  2.39E-13     6270774
   221.50       1.01E-16  2.98E-15    80.32  3.53E+14  2.40E-13     6278393
   222.50       1.05E-16  2.99E-15    80.04  3.53E+14  2.39E-13     6302828
   223.50       9.91E-17  2.99E-15    79.96  3.52E+14  2.39E-13     6307331
   224.50       1.03E-16  3.00E-15    79.82  3.51E+14  2.39E-13     6319006
   225.50       2.10E-16  3.01E-15    79.60  3.50E+14  2.39E-13     6336244
   226.50       1.40E-16  3.01E-15    79.27  3.50E+14  2.39E-13     6363976
   227.50       1.04E-16  3.02E-15    79.33  3.49E+14  2.39E-13     6357545
   228.50       1.14E-16  3.02E-15    79.12  3.49E+14  2.39E-13     6373266
   229.50       1.49E-16  3.03E-15    79.00  3.48E+14  2.39E-13     6384686
   230.50       1.11E-16  3.03E-15    78.97  3.47E+14  2.39E-13     6387533
   231.50       1.07E-16  3.04E-15    78.65  3.46E+14  2.39E-13     6412650
   232.50       1.93E-16  3.04E-15    78.51  3.45E+14  2.39E-13     6425214
   233.50       1.15E-16  3.05E-15    78.29  3.44E+14  2.39E-13     6441451
   234.50       1.06E-16  3.06E-15    78.13  3.43E+14  2.39E-13     6455879
   235.50       8.83E-17  3.06E-15    78.01  3.43E+14  2.39E-13     6465337
   236.50       1.18E-16  3.07E-15    77.75  3.42E+14  2.39E-13     6486504
   237.50       1.19E-16  3.07E-15    77.80  3.42E+14  2.39E-13     6483404
   238.50       1.75E-16  3.08E-15    77.62  3.41E+14  2.39E-13     6498937
   239.50       1.31E-16  3.08E-15    77.55  3.41E+14  2.39E-13     6504418
   240.50       1.22E-16  3.09E-15    77.30  3.39E+14  2.39E-13     6525573
   241.50       1.11E-16  3.10E-15    77.10  3.38E+14  2.39E-13     6541498
   242.50       1.12E-16  3.10E-15    76.95  3.38E+14  2.39E-13     6554185
   243.50       1.02E-16  3.11E-15    76.85  3.37E+14  2.39E-13     6563125
   244.50       1.03E-16  3.11E-15    76.70  3.37E+14  2.39E-13     6576584
   245.50       1.05E-16  3.12E-15    76.67  3.36E+14  2.39E-13     6577927
   246.50       1.22E-16  3.12E-15    76.47  3.35E+14  2.39E-13     6596184
   247.50       8.99E-17  3.13E-15    76.29  3.34E+14  2.39E-13     6611012
   248.50       1.20E-16  3.14E-15    76.29  3.34E+14  2.39E-13     6613220
   249.50       9.40E-17  3.14E-15    76.05  3.33E+14  2.39E-13     6631131
   250.50       1.34E-16  3.15E-15    75.95  3.32E+14  2.39E-13     6640410
   251.50       1.04E-16  3.15E-15    75.77  3.32E+14  2.39E-13     6656573
   252.50       1.13E-16  3.16E-15    75.61  3.31E+14  2.39E-13     6671293
   253.50       1.07E-16  3.17E-15    75.55  3.30E+14  2.39E-13     6676850
   254.50       1.11E-16  3.17E-15    75.24  3.30E+14  2.38E-13     6703312
   255.50       9.77E-17  3.18E-15    75.26  3.29E+14  2.39E-13     6701561
   256.50       1.60E-16  3.18E-15    75.11  3.28E+14  2.39E-13     6714468
   257.50       1.23E-16  3.19E-15    74.92  3.28E+14  2.39E-13     6731898
   258.50       9.77E-17  3.20E-15    74.77  3.27E+14  2.39E-13     6746400
   259.50       1.02E-16  3.20E-15    74.71  3.26E+14  2.39E-13     6751792
   260.50       1.15E-16  3.21E-15    74.64  3.26E+14  2.39E-13     6756717
   261.50       1.35E-16  3.22E-15    74.43  3.25E+14  2.39E-13     6775506
   262.50       1.06E-16  3.22E-15    74.44  3.25E+14  2.40E-13     6777530
   263.50       1.05E-16  3.23E-15    74.11  3.24E+14  2.39E-13     6805780
   264.50       1.07E-16  3.23E-15    74.15  3.23E+14  2.39E-13     6802264
   265.50       9.99E-17  3.24E-15    74.03  3.22E+14  2.40E-13     6812143
   266.50       9.51E-17  3.24E-15    73.91  3.22E+14  2.40E-13     6826388
   267.50       1.65E-16  3.25E-15    73.76  3.21E+14  2.40E-13     6837531
   268.50       9.65E-17  3.25E-15    73.64  3.21E+14  2.39E-13     6849173
   269.50       1.23E-16  3.26E-15    73.64  3.20E+14  2.40E-13     6849545
   270.50       1.23E-16  3.08E-15    77.89  3.58E+14  2.40E-13     5101194
   271.50            NaN       NaN      NaN       NaN       NaN           0
   272.50            NaN       NaN      NaN       NaN       NaN           0
   273.50            NaN       NaN      NaN       NaN       NaN           0
   274.50            NaN       NaN      NaN       NaN       NaN           0
   275.50            NaN       NaN      NaN       NaN       NaN           0
   276.50            NaN       NaN      NaN       NaN       NaN           0
   277.50            NaN       NaN      NaN       NaN       NaN           0
   278.50            NaN       NaN      NaN       NaN       NaN           0
   279.50            NaN       NaN      NaN       NaN       NaN           0
   280.50            NaN       NaN      NaN       NaN       NaN           0
   281.50            NaN       NaN      NaN       NaN       NaN           0
   282.50            NaN       NaN      NaN       NaN       NaN           0
   283.50            NaN       NaN      NaN       NaN       NaN           0
   284.50            NaN       NaN      NaN       NaN       NaN           0
   285.50            NaN       NaN      NaN       NaN       NaN           0
   286.50            NaN       NaN      NaN       NaN       NaN           0
   287.50            NaN       NaN      NaN       NaN       NaN           0
   288.50            NaN       NaN      NaN       NaN       NaN           0
   289.50            NaN       NaN      NaN       NaN       NaN           0
   290.50            NaN       NaN      NaN       NaN       NaN           0
   291.50            NaN       NaN      NaN       NaN       NaN           0
   292.50            NaN       NaN      NaN       NaN       NaN           0
   293.50            NaN       NaN      NaN       NaN       NaN           0
   294.50            NaN       NaN      NaN       NaN       NaN           0
   295.50            NaN       NaN      NaN       NaN       NaN           0
   296.50            NaN       NaN      NaN       NaN       NaN           0
   297.50            NaN       NaN      NaN       NaN       NaN           0
   298.50            NaN       NaN      NaN       NaN       NaN           0
   299.50            NaN       NaN      NaN       NaN       NaN           0
   300.50            NaN       NaN      NaN       NaN       NaN           0
   301.50            NaN       NaN      NaN       NaN       NaN           0
   302.50            NaN       NaN      NaN       NaN       NaN           0
   303.50            NaN       NaN      NaN       NaN       NaN           0
   304.50            NaN       NaN      NaN       NaN       NaN           0
   305.50            NaN       NaN      NaN       NaN       NaN           0
   306.50            NaN       NaN      NaN       NaN       NaN           0
   307.50            NaN       NaN      NaN       NaN       NaN           0
   308.50            NaN       NaN      NaN       NaN       NaN           0
   309.50            NaN       NaN      NaN       NaN       NaN           0
   310.50            NaN       NaN      NaN       NaN       NaN           0
   311.50            NaN       NaN      NaN       NaN       NaN           0
   312.50            NaN       NaN      NaN       NaN       NaN           0
   313.50            NaN       NaN      NaN       NaN       NaN           0
   314.50            NaN       NaN      NaN       NaN       NaN           0
   315.50            NaN       NaN      NaN       NaN       NaN           0
   316.50            NaN       NaN      NaN       NaN       NaN           0
   317.50            NaN       NaN      NaN       NaN       NaN           0
   318.50            NaN       NaN      NaN       NaN       NaN           0
   319.50            NaN       NaN      NaN       NaN       NaN           0
   320.50            NaN       NaN      NaN       NaN       NaN           0
   321.50            NaN       NaN      NaN       NaN       NaN           0
   322.50            NaN       NaN      NaN       NaN       NaN           0
   323.50            NaN       NaN      NaN       NaN       NaN           0
   324.50            NaN       NaN      NaN       NaN       NaN           0
   325.50            NaN       NaN      NaN       NaN       NaN           0
   326.50            NaN       NaN      NaN       NaN       NaN           0
   327.50            NaN       NaN      NaN       NaN       NaN           0
   328.50            NaN       NaN      NaN       NaN       NaN           0
   329.50            NaN       NaN      NaN       NaN       NaN           0
   330.50            NaN       NaN      NaN       NaN       NaN           0
   331.50            NaN       NaN      NaN       NaN       NaN           0
   332.50            NaN       NaN      NaN       NaN       NaN           0
   333.50            NaN       NaN      NaN       NaN       NaN           0
   334.50            NaN       NaN      NaN       NaN       NaN           0
   335.50            NaN       NaN      NaN       NaN       NaN           0
   336.50            NaN       NaN      NaN       NaN       NaN           0
   337.50            NaN       NaN      NaN       NaN       NaN           0
   338.50            NaN       NaN      NaN       NaN       NaN           0
   339.50            NaN       NaN      NaN       NaN       NaN           0
   340.50            NaN       NaN      NaN       NaN       NaN           0
   341.50            NaN       NaN      NaN       NaN       NaN           0
   342.50            NaN       NaN      NaN       NaN       NaN           0
   343.50            NaN       NaN      NaN       NaN       NaN           0
   344.50            NaN       NaN      NaN       NaN       NaN           0
   345.50            NaN       NaN      NaN       NaN       NaN           0
   346.50            NaN       NaN      NaN       NaN       NaN           0
   347.50            NaN       NaN      NaN       NaN       NaN           0
   348.50            NaN       NaN      NaN       NaN       NaN           0
   349.50            NaN       NaN      NaN       NaN       NaN           0
   350.50            NaN       NaN      NaN       NaN       NaN           0
   351.50            NaN       NaN      NaN       NaN       NaN           0
   352.50            NaN       NaN      NaN       NaN       NaN           0
   353.50            NaN       NaN      NaN       NaN       NaN           0
   354.50            NaN       NaN      NaN       NaN       NaN           0
   355.50            NaN       NaN      NaN       NaN       NaN           0
   356.50            NaN       NaN      NaN       NaN       NaN           0
   357.50            NaN       NaN      NaN       NaN       NaN           0
   358.50            NaN       NaN      NaN       NaN       NaN           0
   359.50            NaN       NaN      NaN       NaN       NaN           0
   360.50            NaN       NaN      NaN       NaN       NaN           0
   361.50            NaN       NaN      NaN       NaN       NaN           0
   362.50            NaN       NaN      NaN       NaN       NaN           0
   363.50            NaN       NaN      NaN       NaN       NaN           0
   364.50            NaN       NaN      NaN       NaN       NaN           0
   365.50            NaN       NaN      NaN       NaN       NaN           0
   366.50            NaN       NaN      NaN       NaN       NaN           0
   367.50            NaN       NaN      NaN       NaN       NaN           0
   368.50            NaN       NaN      NaN       NaN       NaN           0
   369.50            NaN       NaN      NaN       NaN       NaN           0
   370.50            NaN       NaN      NaN       NaN       NaN           0
